"","nmfs_original_species","stock_assessment_species_name","stock_assessment_species_location","stockid","source","stock","rgn_name","rgn_id","year","assessment","assesment_sum_5yr","adeq_assessed"
"2932","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2011,1,1,1
"2933","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2012,0,1,1
"2934","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2013,0,1,1
"2935","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2014,1,2,1
"2936","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2015,0,2,1
"2937","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2016,0,1,1
"2938","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Connecticut",5,2017,1,2,1
"2939","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2005,1,3,1
"2940","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2006,0,2,1
"2941","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2007,0,2,1
"2942","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2008,0,2,1
"2943","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2009,0,1,1
"2944","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2010,0,0,0
"2945","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2011,1,1,1
"2946","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2012,0,1,1
"2947","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2013,0,1,1
"2948","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2014,1,2,1
"2949","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2015,0,2,1
"2950","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2016,0,1,1
"2951","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Massachusetts-South",8,2017,1,2,1
"2952","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2005,1,3,1
"2953","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2006,0,2,1
"2954","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2007,0,2,1
"2955","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2008,0,2,1
"2956","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2009,0,1,1
"2957","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2010,0,0,0
"2958","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2011,1,1,1
"2959","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2012,0,1,1
"2960","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2013,0,1,1
"2961","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2014,1,2,1
"2962","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2015,0,2,1
"2963","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2016,0,1,1
"2964","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","New York",10,2017,1,2,1
"2965","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2005,1,3,1
"2966","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2006,0,2,1
"2967","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2007,0,2,1
"2968","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2008,0,2,1
"2969","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2009,0,1,1
"2970","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2010,0,0,0
"2971","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2011,1,1,1
"2972","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2012,0,1,1
"2973","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2013,0,1,1
"2974","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2014,1,2,1
"2975","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2015,0,2,1
"2976","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2016,0,1,1
"2977","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Rhode Island",11,2017,1,2,1
"2978","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2005,1,3,1
"2979","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2006,0,2,1
"2980","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2007,0,2,1
"2981","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2008,0,2,1
"2982","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2009,0,1,1
"2983","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2010,0,0,0
"2984","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2011,1,1,1
"2985","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2012,0,1,1
"2986","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2013,0,1,1
"2987","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2014,1,2,1
"2988","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2015,0,2,1
"2989","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2016,0,1,1
"2990","HAKE, SILVER / WHITING","silver hake","Southern Georges Bank / Mid-Atlantic","HKSSGBMA","NMFS","Southern Whiting","Northeast",12,2017,1,2,1
"2991","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2005,0,0,0
"2992","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2006,0,0,0
"2993","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2007,0,0,0
"2994","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2008,0,0,0
"2995","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2009,0,0,0
"2996","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2010,0,0,0
"2997","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2011,0,0,0
"2998","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2012,1,1,1
"2999","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2013,0,1,1
"3000","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2014,0,1,1
"3001","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2015,1,2,1
"3002","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2016,0,2,1
"3003","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Offshore",1,2017,1,2,1
"3004","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2005,0,2,1
"3005","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2006,0,2,1
"3006","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2007,0,1,1
"3007","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2008,0,1,1
"3008","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2009,0,0,0
"3009","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2010,0,0,0
"3010","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2011,0,0,0
"3011","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2012,1,1,1
"3012","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2013,0,1,1
"3013","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2014,0,1,1
"3014","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2015,1,2,1
"3015","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2016,0,2,1
"3016","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Georges Bank",2,2017,1,2,1
"3017","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2005,0,2,1
"3018","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2006,0,2,1
"3019","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2007,0,1,1
"3020","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2008,0,1,1
"3021","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2009,0,0,0
"3022","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2010,0,0,0
"3023","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2011,0,0,0
"3024","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2012,1,1,1
"3025","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2013,0,1,1
"3026","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2014,0,1,1
"3027","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2015,1,2,1
"3028","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2016,0,2,1
"3029","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Gulf of Maine",3,2017,1,2,1
"3030","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2005,0,2,1
"3031","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2006,0,2,1
"3032","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2007,0,1,1
"3033","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2008,0,1,1
"3034","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2009,0,0,0
"3035","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2010,0,0,0
"3036","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2011,0,0,0
"3037","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2012,1,1,1
"3038","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2013,0,1,1
"3039","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2014,0,1,1
"3040","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2015,1,2,1
"3041","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2016,0,2,1
"3042","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Mid-Atlantic Bight",4,2017,1,2,1
"3043","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2005,0,2,1
"3044","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2006,0,2,1
"3045","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2007,0,1,1
"3046","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2008,0,1,1
"3047","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2009,0,0,0
"3048","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2010,0,0,0
"3049","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2011,0,0,0
"3050","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2012,1,1,1
"3051","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2013,0,1,1
"3052","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2014,0,1,1
"3053","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2015,1,2,1
"3054","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2016,0,2,1
"3055","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Maine",6,2017,1,2,1
"3056","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2005,0,2,1
"3057","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2006,0,2,1
"3058","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2007,0,1,1
"3059","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2008,0,1,1
"3060","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2009,0,0,0
"3061","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2010,0,0,0
"3062","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2011,0,0,0
"3063","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2012,1,1,1
"3064","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2013,0,1,1
"3065","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2014,0,1,1
"3066","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2015,1,2,1
"3067","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2016,0,2,1
"3068","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-North",7,2017,1,2,1
"3069","WOLFFISH / OCEAN CATFISH","atlantic wolffish","Gulf of Maine / Georges Bank","WOLGMMA","NMFS","Wolffish","Massachusetts-South",8,2005,0,2,1
