SITE_ID,LON_DD,LAT_DD,ALBERS_X,ALBERS_Y,PSTL_CODE,EPA_REG,NCA_REGION,SAMPYEAR,ESTUARY,STATUS_ALL,WGT_56_CAT,WGT_NCA_56,WGT_91_CAT,WGT_NCA_91,CHG_PERIOD,CH9156_USE,CH9156_WGT,NCCA_SQI_STATUS
NY00-0001,-73.765,40.776,,,NY,EPA_REG_2,East_Coast,2000,Little Neck Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0003,-73.769,40.785,,,NY,EPA_REG_2,East_Coast,2000,Little Neck Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0005,-73.746,40.835,,,NY,EPA_REG_2,East_Coast,2000,Manhasset Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0007,-73.647,40.856,,,NY,EPA_REG_2,East_Coast,2000,Hempstead Harbor,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0009,-73.467,40.871,,,NY,EPA_REG_2,East_Coast,2000,Oyster Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0011,-73.542,40.882,,,NY,EPA_REG_2,East_Coast,2000,Oyster Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0013,-73.38,40.922,,,NY,EPA_REG_2,East_Coast,2000,Northport Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0017,-73.382,40.927,,,NY,EPA_REG_2,East_Coast,2000,Northport Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0019,-73.086,40.955,,,NY,EPA_REG_2,East_Coast,2000,Port Jefferson Harbor,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY00-0039,-73.674,40.594,,,NY,EPA_REG_2,East_Coast,2000,Hempstead Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0041,-73.421,40.618,,,NY,EPA_REG_2,East_Coast,2000,Hempstead Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0043,-73.604,40.621,,,NY,EPA_REG_2,East_Coast,2000,Hempstead Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0045,-73.261,40.68,,,NY,EPA_REG_2,East_Coast,2000,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0047,-73.102,40.689,,,NY,EPA_REG_2,East_Coast,2000,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0049,-73.118,40.708,,,NY,EPA_REG_2,East_Coast,2000,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0055,-72.481,40.86,,,NY,EPA_REG_2,East_Coast,2000,Shinnecock Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0057,-72.518,40.931,,,NY,EPA_REG_2,East_Coast,2000,Great Peconic Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0059,-72.412,41,,,NY,EPA_REG_2,East_Coast,2000,Little Peconic Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0061,-72.148,41.059,,,NY,EPA_REG_2,East_Coast,2000,Gardiners Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0063,-71.916,41.05,,,NY,EPA_REG_2,East_Coast,2000,Lake Montauk,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0065,-72.193,41.108,,,NY,EPA_REG_2,East_Coast,2000,Gardiners Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0067,-71.921,41.066,,,NY,EPA_REG_2,East_Coast,2000,Lake Montauk,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY00-0091,-72.009,41.262,,,NY,EPA_REG_2,East_Coast,2000,Fishers Sound,Target_Sampled,,0,RI_Other,0.567378725,Period_1999_2001,Include,0.567378725,
CT01-0030,-73.022,41.082,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,22.93220005,Period_1999_2001,Include,23.84830798,
NY01-0070,-73.519,40.938,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,9.519026436,Period_1999_2001,Include,9.899297653,
NY01-0072,-73.425,40.95,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,8.614325576,Period_1999_2001,Include,8.958455314,
NY01-0074,-73.218,40.992,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,20.61144567,Period_1999_2001,Include,21.43484285,
NY01-0076,-73.042,40.994,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,27.18036061,Period_1999_2001,Include,28.26617636,
NY01-0077,-72.918,40.981,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,19.66740999,Period_1999_2001,Include,20.45309432,
NY01-0078,-72.833,41.078,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,40.12151638,Period_1999_2001,Include,41.72431242,
NY01-0080,-72.651,41.004,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,47.98848038,Period_1999_2001,Include,49.90555015,
NY01-0082,-73.221,40.931,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,24.07290983,Period_1999_2001,Include,25.03458745,
NY01-0084,-73.642,40.918,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,19.58874035,Period_1999_2001,Include,20.37128195,
NY01-0086,-73.144,41.018,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,22.77486077,Period_1999_2001,Include,23.68468323,
NY01-0088,-72.655,41.138,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,75.91620257,Period_1999_2001,Include,78.94894409,
NY01-0089,-72.457,41.182,,,NY,EPA_REG_2,East_Coast,2001,Long Island Sound,Target_Sampled,,0,CT_LIS,57.42883718,Period_1999_2001,Include,59.72303542,
NY01-0090,-72.053,41.237,,,NY,EPA_REG_2,East_Coast,2001,Block Island Sound,Target_Sampled,,0,CT_LIS,46.41508758,Period_1999_2001,Exclude,0,
NY01-0026,-74.149,40.501,,,NY,EPA_REG_2,East_Coast,2001,Lower New York/New Jersey Harbor,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0028,-73.983,40.568,,,NY,EPA_REG_2,East_Coast,2001,Lower New York/New Jersey Harbor,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0030,-74.195,40.638,,,NY,EPA_REG_2,East_Coast,2001,Arthur Kill,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0032,-73.882,40.627,,,NY,EPA_REG_2,East_Coast,2001,Jamaica Bay,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0034,-73.935,40.788,,,NY,EPA_REG_2,East_Coast,2001,Harlem River,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0036,-73.924,40.878,,,NY,EPA_REG_2,East_Coast,2001,Harlem River,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0038,-73.916,40.915,,,NY,EPA_REG_2,East_Coast,2001,Hudson River,Target_Sampled,,0,NY_Harbor,8.621429928,Period_1999_2001,Include,8.621429928,
NY01-0023,-73.955,41.931,,,NY,EPA_REG_2,East_Coast,2001,Hudson River,Target_Sampled,,0,NY_Hudson_River,21.14863178,Period_1999_2001,Include,21.14863178,
NY01-0024,-73.74,42.656,,,NY,EPA_REG_2,East_Coast,2001,Hudson River,Target_Sampled,,0,NY_Hudson_River,21.14863178,Period_1999_2001,Include,21.14863178,
NY01-0025,-73.687,42.745,,,NY,EPA_REG_2,East_Coast,2001,Hudson River,Target_Sampled,,0,NY_Hudson_River,21.14863178,Period_1999_2001,Include,21.14863178,
NY01-0002,-73.772,40.797,,,NY,EPA_REG_2,East_Coast,2001,Little Neck Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0004,-73.655,40.833,,,NY,EPA_REG_2,East_Coast,2001,Hempstead Harbor,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0006,-73.717,40.833,,,NY,EPA_REG_2,East_Coast,2001,Manhasset Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0008,-73.54,40.877,,,NY,EPA_REG_2,East_Coast,2001,Oyster Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0012,-73.498,40.896,,,NY,EPA_REG_2,East_Coast,2001,Oyster Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0014,-73.364,40.918,,,NY,EPA_REG_2,East_Coast,2001,Northport Bay,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0016,-73.161,40.919,,,NY,EPA_REG_2,East_Coast,2001,Stoney Brook Harbor,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0018,-73.087,40.968,,,NY,EPA_REG_2,East_Coast,2001,Port Jefferson Harbor,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0020,-73.084,40.97,,,NY,EPA_REG_2,East_Coast,2001,Port Jefferson Harbor,Target_Sampled,,0,NY_Small_Systems,1.620636808,Period_1999_2001,Include,1.620636808,
NY01-0040,-73.508,40.621,,,NY,EPA_REG_2,East_Coast,2001,Hempstead Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0042,-73.254,40.634,,,NY,EPA_REG_2,East_Coast,2001,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0044,-73.476,40.649,,,NY,EPA_REG_2,East_Coast,2001,Hempstead Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0046,-73.205,40.682,,,NY,EPA_REG_2,East_Coast,2001,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0048,-73.236,40.708,,,NY,EPA_REG_2,East_Coast,2001,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0050,-72.998,40.741,,,NY,EPA_REG_2,East_Coast,2001,Great South Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0052,-72.718,40.792,,,NY,EPA_REG_2,East_Coast,2001,Moriches Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0054,-72.543,40.848,,,NY,EPA_REG_2,East_Coast,2001,Shinnecock Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0056,-72.607,40.929,,,NY,EPA_REG_2,East_Coast,2001,Great Peconic Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0058,-72.424,40.96,,,NY,EPA_REG_2,East_Coast,2001,Little Peconic Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0060,-72.33,41.039,,,NY,EPA_REG_2,East_Coast,2001,Shelter Sound,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0062,-72.035,41.07,,,NY,EPA_REG_2,East_Coast,2001,Napeague Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0064,-72.353,41.091,,,NY,EPA_REG_2,East_Coast,2001,Shelter Sound,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0066,-72.076,41.077,,,NY,EPA_REG_2,East_Coast,2001,Napeague Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
NY01-0068,-72.163,41.173,,,NY,EPA_REG_2,East_Coast,2001,Gardiners Bay,Target_Sampled,,0,NY_South_LIS,12.63579164,Period_1999_2001,Include,12.63579164,
CT05-0003,-73.144,41.018,,,NY,EPA_REG_2,East_Coast,2005,Long Island Sound,Target_Sampled,CT_LIS,27.28222802,,0,Period_2005_2006,Include,27.28222802,Not Assessed
CT05-0013,-73.476,40.961,,,NY,EPA_REG_2,East_Coast,2005,Long Island Sound,Target_Sampled,CT_LIS,8.952717313,,0,Period_2005_2006,Include,8.952717313,Not Assessed
CT05-0018,-73.08,41.055,,,NY,EPA_REG_2,East_Coast,2005,Long Island Sound,Target_Sampled,CT_LIS,21.10956503,,0,Period_2005_2006,Include,21.10956503,GOOD
CT05-0019,-73.58,40.956,,,NY,EPA_REG_2,East_Coast,2005,Long Island Sound,Target_Sampled,CT_LIS,6.926576026,,0,Period_2005_2006,Include,6.926576026,Not Assessed
CT05-0021,-73.734,40.873,,,NY,EPA_REG_2,East_Coast,2005,Long Island Sound,Target_Sampled,CT_LIS,38.73228227,,0,Period_2005_2006,Include,38.73228227,Not Assessed
CT05-0023,-72.655,41.138,,,NY,EPA_REG_2,East_Coast,2005,Long Island Sound,Target_Sampled,CT_LIS,90.94076007,,0,Period_2005_2006,Include,90.94076007,GOOD
NY05-0003,-73.969,41.237,,,NY,EPA_REG_2,East_Coast,2005,Hudson River,Target_Sampled,NY_Hudson_River,35.24771964,,0,Period_2005_2006,Include,35.24771964,FAIR
NY05-0001,-73.177,40.649,,,NY,EPA_REG_2,East_Coast,2005,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0002,-73.873,40.594,,,NY,EPA_REG_2,East_Coast,2005,Jamaica Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY05-0004,-73.383,40.926,,,NY,EPA_REG_2,East_Coast,2005,Northport Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0005,-72.358,41.025,,,NY,EPA_REG_2,East_Coast,2005,Noyack Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0006,-72.044,41.087,,,NY,EPA_REG_2,East_Coast,2005,Napeague Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0007,-72.491,40.897,,,NY,EPA_REG_2,East_Coast,2005,Great Peconic Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0008,-72.17,41.096,,,NY,EPA_REG_2,East_Coast,2005,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0009,-73.156,40.695,,,NY,EPA_REG_2,East_Coast,2005,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,FAIR
NY05-0010,-73.749,40.629,,,NY,EPA_REG_2,East_Coast,2005,Jamaica Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,FAIR
NY05-0011,-73.498,40.619,,,NY,EPA_REG_2,East_Coast,2005,Hempstead Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0012,-72.993,40.717,,,NY,EPA_REG_2,East_Coast,2005,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0013,-72.478,40.855,,,NY,EPA_REG_2,East_Coast,2005,Shinnecock Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0014,-72.176,41.07,,,NY,EPA_REG_2,East_Coast,2005,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0015,-74.163,40.514,,,NY,EPA_REG_2,East_Coast,2005,Lower NY/NJ Harbor,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0016,-72.021,41.035,,,NY,EPA_REG_2,East_Coast,2005,Napeague Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0017,-73.958,40.538,,,NY,EPA_REG_2,East_Coast,2005,Lower NY/NJ Harbor,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY05-0018,-72.07,41.022,,,NY,EPA_REG_2,East_Coast,2005,Napeague Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0019,-72.52,40.973,,,NY,EPA_REG_2,East_Coast,2005,Great Peconic Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0020,-72.311,41.079,,,NY,EPA_REG_2,East_Coast,2005,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0021,-74.02,40.699,,,NY,EPA_REG_2,East_Coast,2005,Upper NY/NJ Harbor,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY05-0022,-72.4,40.961,,,NY,EPA_REG_2,East_Coast,2005,Little Peconic Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY05-0023,-73.828,40.801,,,NY,EPA_REG_2,East_Coast,2005,East River,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,FAIR
NY05-0024,-73.047,40.702,,,NY,EPA_REG_2,East_Coast,2005,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY05-0025,-74.033,40.605,,,NY,EPA_REG_2,East_Coast,2005,Lower NY/NJ Harbor,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
CT06-0002,-72.833,41.078,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,48.0619561,,0,Period_2005_2006,Include,48.0619561,GOOD
CT06-0005,-72.053,41.237,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,82.93043405,,0,Period_2005_2006,Include,82.93043405,GOOD
CT06-0007,-72.651,41.004,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,57.48586906,,0,Period_2005_2006,Include,57.48586906,GOOD
CT06-0014,-72.913,41.026,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,32.18266276,,0,Period_2005_2006,Include,32.18266276,FAIR
CT06-0016,-72.918,40.981,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,23.5597824,,0,Period_2005_2006,Include,23.5597824,GOOD
CT06-0027,-72.768,41.004,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,48.53315175,,0,Period_2005_2006,Include,48.53315175,FAIR
CT06-0028,-73.6,40.935,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,9.046956442,,0,Period_2005_2006,Include,9.046956442,FAIR
CT06-0033,-73.042,40.994,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,32.55961928,,0,Period_2005_2006,Include,32.55961928,FAIR
CT06-0035,-73.022,41.082,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,27.47070628,,0,Period_2005_2006,Include,27.47070628,FAIR
CT06-0039,-73.332,40.952,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,25.82152151,,0,Period_2005_2006,Include,25.82152151,FAIR
CT06-0043,-73.425,40.95,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,10.31918469,,0,Period_2005_2006,Include,10.31918469,GOOD
CT06-0045,-72.45,41.098,,,NY,EPA_REG_2,East_Coast,2006,Long Island Sound,Target_Sampled,CT_LIS,59.8418473,,0,Period_2005_2006,Include,59.8418473,
NJ06-0034,-74.177,40.486,,,NY,EPA_REG_2,East_Coast,2006,Raritan Bay,Target_Sampled,NJ_Harbor,3.937566479,,0,Period_2005_2006,Include,3.937566479,POOR
NY06-0026,-73.985,41.543,,,NY,EPA_REG_2,East_Coast,2006,Hudson River,Target_Sampled,NY_Hudson_River,35.24771964,,0,Period_2005_2006,Include,35.24771964,POOR
NY06-0038,-73.908,41.087,,,NY,EPA_REG_2,East_Coast,2006,Hudson River,Target_Sampled,NY_Hudson_River,35.24771964,,0,Period_2005_2006,Include,35.24771964,GOOD
NY06-0027,-74.069,40.533,,,NY,EPA_REG_2,East_Coast,2006,Lower NY/NJ Harbor,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0028,-72.516,40.932,,,NY,EPA_REG_2,East_Coast,2006,Great Peconic Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0029,-72.248,41.068,,,NY,EPA_REG_2,East_Coast,2006,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0030,-74.025,40.574,,,NY,EPA_REG_2,East_Coast,2006,Lower NY/NJ Harbor,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY06-0031,-72.375,41.022,,,NY,EPA_REG_2,East_Coast,2006,Noyack Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0032,-73.32,40.673,,,NY,EPA_REG_2,East_Coast,2006,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0033,-72.724,40.786,,,NY,EPA_REG_2,East_Coast,2006,Moriches Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0034,-73.923,40.564,,,NY,EPA_REG_2,East_Coast,2006,Jamaica Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0035,-72.089,41.007,,,NY,EPA_REG_2,East_Coast,2006,Napeague Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0036,-72.609,40.925,,,NY,EPA_REG_2,East_Coast,2006,Great Peconic Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0037,-72.232,41.127,,,NY,EPA_REG_2,East_Coast,2006,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0039,-72.376,41.081,,,NY,EPA_REG_2,East_Coast,2006,Shelter Sound,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0040,-73.766,40.798,,,NY,EPA_REG_2,East_Coast,2006,Little Neck Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY06-0041,-73.053,40.717,,,NY,EPA_REG_2,East_Coast,2006,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0042,-73.104,40.676,,,NY,EPA_REG_2,East_Coast,2006,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0043,-73.802,40.633,,,NY,EPA_REG_2,East_Coast,2006,Jamaica Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY06-0044,-73.493,40.628,,,NY,EPA_REG_2,East_Coast,2006,Hempstead Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0045,-72.908,40.755,,,NY,EPA_REG_2,East_Coast,2006,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,
NY06-0046,-72.277,41.004,,,NY,EPA_REG_2,East_Coast,2006,Shelter Sound,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
NY06-0047,-72.133,41.044,,,NY,EPA_REG_2,East_Coast,2006,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,FAIR
NY06-0048,-74.241,40.491,,,NY,EPA_REG_2,East_Coast,2006,Raritan Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,
NY06-0049,-72.267,41.128,,,NY,EPA_REG_2,East_Coast,2006,Gardiners Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,POOR
NY06-0050,-73.215,40.67,,,NY,EPA_REG_2,East_Coast,2006,Great South Bay,Target_Sampled,NY_Other,10.53302591,,0,Period_2005_2006,Include,10.53302591,GOOD
OR99-0008,-123.58788,46.22615,,,OR,EPA_REG_10,West_Coast,1999,Columbia River,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Exclude,0,
OR99-0013,-123.59178,46.18715,,,OR,EPA_REG_10,West_Coast,1999,Columbia River,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Exclude,0,
OR99-0016,-123.22628,46.12861,,,OR,EPA_REG_10,West_Coast,1999,Columbia River,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Exclude,0,
OR99-0017,-123.0357,46.12346,,,OR,EPA_REG_10,West_Coast,1999,Columbia River,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Exclude,0,
OR99-0020,-123.96445,45.19666,,,OR,EPA_REG_10,West_Coast,1999,Nestucca River,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Include,0.836371417,
OR99-0021,-123.94378,45.16611,,,OR,EPA_REG_10,West_Coast,1999,Nestucca River,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Include,0.836371417,
OR99-0022,-123.99421,45.04,,,OR,EPA_REG_10,West_Coast,1999,Salmon River Estuary,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Include,0.836371417,
OR99-0027,-123.99888,44.41416,,,OR,EPA_REG_10,West_Coast,1999,Alsea Estuary,Target_Sampled,,0,OR_99_01,0.710011492,Period_1999_2001,Include,0.836371417,
