"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"930","BIGEYEATL","Bigeye tuna Atlantic",1999,1.71,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"931","BIGEYEATL","Bigeye tuna Atlantic",2000,1.55,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"932","BIGEYEATL","Bigeye tuna Atlantic",2001,1.44,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"933","BIGEYEATL","Bigeye tuna Atlantic",2002,1.22,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"934","BIGEYEATL","Bigeye tuna Atlantic",2003,1.45,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"935","BIGEYEATL","Bigeye tuna Atlantic",2004,1.55,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"936","BIGEYEATL","Bigeye tuna Atlantic",2005,1.18,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"937","BIGEYEATL","Bigeye tuna Atlantic",2006,1.13,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"938","BIGEYEATL","Bigeye tuna Atlantic",2007,1.28,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"939","BIGEYEATL","Bigeye tuna Atlantic",2008,1.2,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"940","BIGEYEATL","Bigeye tuna Atlantic",2009,1.52,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"941","BIGEYEATL","Bigeye tuna Atlantic",2010,1.58,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"942","BIGEYEATL","Bigeye tuna Atlantic",2011,1.71,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"943","BIGEYEATL","Bigeye tuna Atlantic",2012,1.58,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"944","BIGEYEATL","Bigeye tuna Atlantic",2013,1.31,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"945","BIGEYEATL","Bigeye tuna Atlantic",2014,1.21,"F/Fmsy","Thunnus obesus","Bigeye tuna","Atlantic Ocean"
"946","BMARLINATL","Blue marlin Atlantic",1956,0.009998346,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"947","BMARLINATL","Blue marlin Atlantic",1957,0.196715431,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"948","BMARLINATL","Blue marlin Atlantic",1958,0.199966926,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"949","BMARLINATL","Blue marlin Atlantic",1959,0.219475894,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"950","BMARLINATL","Blue marlin Atlantic",1960,0.741340797,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"951","BMARLINATL","Blue marlin Atlantic",1961,1.112011196,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"952","BMARLINATL","Blue marlin Atlantic",1962,2.080956625,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"953","BMARLINATL","Blue marlin Atlantic",1963,2.845057885,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"954","BMARLINATL","Blue marlin Atlantic",1964,2.861315359,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"955","BMARLINATL","Blue marlin Atlantic",1965,2.471135992,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"956","BMARLINATL","Blue marlin Atlantic",1966,1.690777257,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"957","BMARLINATL","Blue marlin Atlantic",1967,1.024220839,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"958","BMARLINATL","Blue marlin Atlantic",1968,1.146151891,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"959","BMARLINATL","Blue marlin Atlantic",1969,1.406271469,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"960","BMARLINATL","Blue marlin Atlantic",1970,1.324984101,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"961","BMARLINATL","Blue marlin Atlantic",1971,1.573723447,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"962","BMARLINATL","Blue marlin Atlantic",1972,1.144526143,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"963","BMARLINATL","Blue marlin Atlantic",1973,1.521699532,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"964","BMARLINATL","Blue marlin Atlantic",1974,1.48593309,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"965","BMARLINATL","Blue marlin Atlantic",1975,1.593232416,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"966","BMARLINATL","Blue marlin Atlantic",1976,1.204678796,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"967","BMARLINATL","Blue marlin Atlantic",1977,1.082747744,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"968","BMARLINATL","Blue marlin Atlantic",1978,0.804744945,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"969","BMARLINATL","Blue marlin Atlantic",1979,0.721831829,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"970","BMARLINATL","Blue marlin Atlantic",1980,0.837259892,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"971","BMARLINATL","Blue marlin Atlantic",1981,0.886032313,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"972","BMARLINATL","Blue marlin Atlantic",1982,1.142900396,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"973","BMARLINATL","Blue marlin Atlantic",1983,0.892535302,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"974","BMARLINATL","Blue marlin Atlantic",1984,1.175415343,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"975","BMARLINATL","Blue marlin Atlantic",1985,1.386762501,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"976","BMARLINATL","Blue marlin Atlantic",1986,0.868149092,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"977","BMARLINATL","Blue marlin Atlantic",1987,0.939681976,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"978","BMARLINATL","Blue marlin Atlantic",1988,1.19004707,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"979","BMARLINATL","Blue marlin Atlantic",1989,1.788322099,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"980","BMARLINATL","Blue marlin Atlantic",1990,1.983411783,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"981","BMARLINATL","Blue marlin Atlantic",1991,1.902124415,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"982","BMARLINATL","Blue marlin Atlantic",1992,1.463172627,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"983","BMARLINATL","Blue marlin Atlantic",1993,1.513570795,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"984","BMARLINATL","Blue marlin Atlantic",1994,2.032184204,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"985","BMARLINATL","Blue marlin Atlantic",1995,2.080956625,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"986","BMARLINATL","Blue marlin Atlantic",1996,2.763770517,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"987","BMARLINATL","Blue marlin Atlantic",1997,3.186464831,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"988","BMARLINATL","Blue marlin Atlantic",1998,3.49535683,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"989","BMARLINATL","Blue marlin Atlantic",1999,3.67418904,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"990","BMARLINATL","Blue marlin Atlantic",2000,3.950566092,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"991","BMARLINATL","Blue marlin Atlantic",2001,3.560386725,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"992","BMARLINATL","Blue marlin Atlantic",2002,3.218979779,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"993","BMARLINATL","Blue marlin Atlantic",2003,3.804248829,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"994","BMARLINATL","Blue marlin Atlantic",2004,2.682483149,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"995","BMARLINATL","Blue marlin Atlantic",2005,3.072662516,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"996","BMARLINATL","Blue marlin Atlantic",2006,2.828800411,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"997","BMARLINATL","Blue marlin Atlantic",2007,3.787991356,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"998","BMARLINATL","Blue marlin Atlantic",2008,4.340745459,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"999","BMARLINATL","Blue marlin Atlantic",2009,3.657931567,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"1000","BMARLINATL","Blue marlin Atlantic",2010,3.901793671,"F/Fmsy","Makaira nigricans","Blue marlin","Atlantic Ocean"
"1001","LOBSTERGOM","American lobster Gulf of Maine",1982,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1002","LOBSTERGOM","American lobster Gulf of Maine",1983,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1003","LOBSTERGOM","American lobster Gulf of Maine",1984,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1004","LOBSTERGOM","American lobster Gulf of Maine",1985,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1005","LOBSTERGOM","American lobster Gulf of Maine",1986,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1006","LOBSTERGOM","American lobster Gulf of Maine",1987,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1007","LOBSTERGOM","American lobster Gulf of Maine",1988,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1008","LOBSTERGOM","American lobster Gulf of Maine",1989,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1009","LOBSTERGOM","American lobster Gulf of Maine",1990,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1010","LOBSTERGOM","American lobster Gulf of Maine",1991,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1011","LOBSTERGOM","American lobster Gulf of Maine",1992,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1012","LOBSTERGOM","American lobster Gulf of Maine",1993,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1013","LOBSTERGOM","American lobster Gulf of Maine",1994,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1014","LOBSTERGOM","American lobster Gulf of Maine",1995,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1015","LOBSTERGOM","American lobster Gulf of Maine",1996,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1016","LOBSTERGOM","American lobster Gulf of Maine",1997,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1017","LOBSTERGOM","American lobster Gulf of Maine",1998,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1018","LOBSTERGOM","American lobster Gulf of Maine",1999,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1019","LOBSTERGOM","American lobster Gulf of Maine",2000,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1020","LOBSTERGOM","American lobster Gulf of Maine",2001,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1021","LOBSTERGOM","American lobster Gulf of Maine",2002,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1022","LOBSTERGOM","American lobster Gulf of Maine",2003,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1023","LOBSTERGOM","American lobster Gulf of Maine",2004,NA,"F/Fmsy","Homarus americanus","American lobster","Gulf of Maine"
"1024","MENATLAN","Atlantic menhaden Atlantic",1955,2.697150496,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1025","MENATLAN","Atlantic menhaden Atlantic",1956,8.848267161,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1026","MENATLAN","Atlantic menhaden Atlantic",1957,7.035059423,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1027","MENATLAN","Atlantic menhaden Atlantic",1958,3.011621698,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1028","MENATLAN","Atlantic menhaden Atlantic",1959,4.519993753,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1029","MENATLAN","Atlantic menhaden Atlantic",1960,1.223344191,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1030","MENATLAN","Atlantic menhaden Atlantic",1961,0.91227304,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1031","MENATLAN","Atlantic menhaden Atlantic",1962,1.787540096,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1032","MENATLAN","Atlantic menhaden Atlantic",1963,2.184689363,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1033","MENATLAN","Atlantic menhaden Atlantic",1964,1.37040766,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1034","MENATLAN","Atlantic menhaden Atlantic",1965,1.658690126,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1035","MENATLAN","Atlantic menhaden Atlantic",1966,0.892271773,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1036","MENATLAN","Atlantic menhaden Atlantic",1967,0.777452511,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1037","MENATLAN","Atlantic menhaden Atlantic",1968,0.81409285,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1038","MENATLAN","Atlantic menhaden Atlantic",1969,0.552778734,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1039","MENATLAN","Atlantic menhaden Atlantic",1970,0.682389701,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1040","MENATLAN","Atlantic menhaden Atlantic",1971,0.67204106,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1041","MENATLAN","Atlantic menhaden Atlantic",1972,1.613176838,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1042","MENATLAN","Atlantic menhaden Atlantic",1973,1.821550876,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1043","MENATLAN","Atlantic menhaden Atlantic",1974,1.451513524,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1044","MENATLAN","Atlantic menhaden Atlantic",1975,1.080231539,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1045","MENATLAN","Atlantic menhaden Atlantic",1976,1.24864519,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1046","MENATLAN","Atlantic menhaden Atlantic",1977,0.780207273,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1047","MENATLAN","Atlantic menhaden Atlantic",1978,0.760676609,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1048","MENATLAN","Atlantic menhaden Atlantic",1979,0.788129128,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1049","MENATLAN","Atlantic menhaden Atlantic",1980,1.202528381,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1050","MENATLAN","Atlantic menhaden Atlantic",1981,1.066896615,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1051","MENATLAN","Atlantic menhaden Atlantic",1982,0.886886259,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1052","MENATLAN","Atlantic menhaden Atlantic",1983,0.966726851,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1053","MENATLAN","Atlantic menhaden Atlantic",1984,1.116757656,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1054","MENATLAN","Atlantic menhaden Atlantic",1985,1.511524413,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1055","MENATLAN","Atlantic menhaden Atlantic",1986,0.50982134,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1056","MENATLAN","Atlantic menhaden Atlantic",1987,0.631609631,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1057","MENATLAN","Atlantic menhaden Atlantic",1988,0.906682601,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1058","MENATLAN","Atlantic menhaden Atlantic",1989,1.703822489,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1059","MENATLAN","Atlantic menhaden Atlantic",1990,1.838021299,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1060","MENATLAN","Atlantic menhaden Atlantic",1991,1.499678166,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1061","MENATLAN","Atlantic menhaden Atlantic",1992,1.468190725,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1062","MENATLAN","Atlantic menhaden Atlantic",1993,1.061349111,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1063","MENATLAN","Atlantic menhaden Atlantic",1994,0.834854548,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1064","MENATLAN","Atlantic menhaden Atlantic",1995,2.309617539,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1065","MENATLAN","Atlantic menhaden Atlantic",1996,2.135724843,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1066","MENATLAN","Atlantic menhaden Atlantic",1997,1.64036319,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1067","MENATLAN","Atlantic menhaden Atlantic",1998,1.585471685,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1068","MENATLAN","Atlantic menhaden Atlantic",1999,1.219545736,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1069","MENATLAN","Atlantic menhaden Atlantic",2000,1.2513538,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1070","MENATLAN","Atlantic menhaden Atlantic",2001,1.065369178,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1071","MENATLAN","Atlantic menhaden Atlantic",2002,1.001633676,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1072","MENATLAN","Atlantic menhaden Atlantic",2003,0.776306816,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1073","MENATLAN","Atlantic menhaden Atlantic",2004,0.803174674,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1074","MENATLAN","Atlantic menhaden Atlantic",2005,0.696383973,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1075","MENATLAN","Atlantic menhaden Atlantic",2006,0.784068395,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1076","MENATLAN","Atlantic menhaden Atlantic",2007,0.615130145,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1077","MENATLAN","Atlantic menhaden Atlantic",2008,0.54193517,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1078","MENATLAN","Atlantic menhaden Atlantic",2009,0.505510886,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1079","MENATLAN","Atlantic menhaden Atlantic",2010,0.687240724,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1080","MENATLAN","Atlantic menhaden Atlantic",2011,0.732799465,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1081","MENATLAN","Atlantic menhaden Atlantic",2012,0.605299059,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1082","MENATLAN","Atlantic menhaden Atlantic",2013,0.393124619,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1083","MENATLAN","Atlantic menhaden Atlantic",2014,0.478617589,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1084","MENATLAN","Atlantic menhaden Atlantic",2015,0.600714124,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1085","MENATLAN","Atlantic menhaden Atlantic",2016,0.643290875,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"1086","SAILWATL","Sailfish Western Atlantic",1957,0.024362568,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1087","SAILWATL","Sailfish Western Atlantic",1958,0.048725135,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1088","SAILWATL","Sailfish Western Atlantic",1959,0,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1089","SAILWATL","Sailfish Western Atlantic",1960,0.121812838,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1090","SAILWATL","Sailfish Western Atlantic",1961,0.219263109,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1091","SAILWATL","Sailfish Western Atlantic",1962,0.243625677,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1092","SAILWATL","Sailfish Western Atlantic",1963,0.219263109,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1093","SAILWATL","Sailfish Western Atlantic",1964,0.341075947,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1094","SAILWATL","Sailfish Western Atlantic",1965,0.657789327,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1095","SAILWATL","Sailfish Western Atlantic",1966,0.511613921,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1096","SAILWATL","Sailfish Western Atlantic",1967,0.487251353,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1097","SAILWATL","Sailfish Western Atlantic",1968,0.633426759,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1098","SAILWATL","Sailfish Western Atlantic",1969,0.560339056,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1099","SAILWATL","Sailfish Western Atlantic",1970,0.925777571,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1100","SAILWATL","Sailfish Western Atlantic",1971,0.950140139,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1101","SAILWATL","Sailfish Western Atlantic",1972,0.682151895,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1102","SAILWATL","Sailfish Western Atlantic",1973,0.511613921,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1103","SAILWATL","Sailfish Western Atlantic",1974,0.584701624,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1104","SAILWATL","Sailfish Western Atlantic",1975,0.560339056,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1105","SAILWATL","Sailfish Western Atlantic",1976,0.682151895,"F/Fmsy","Istiophorus albicans","Sailfish","Western Atlantic"
